global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
646.0621550875549	1.5225477832688057	417396.3082363758	2.318151752336754	859.9686621058057	8.724800199095966	76.12213851414502	739546.0998040495	660.9001761575156	-0.8994199244672245	0.8089562005286278	436789.0428450352	686.669047217889	557.4073368294138	1.233514	23.036646	0.1193052107853178	0.0767229137265897	-0.0206568437	-0.0953244432	0.0668165089	-0.0037252533	0.0080757014	-0.0888148897	-0.0266712418	0.0655381512	-0.0235069182	0.074466993	-0.0656735954	0.035962483	0.0339310764	0.0611195801	-0.081816755	-0.0287051613	-0.0568062883	0.0624296031	-0.044224458	0.048234506	-0.0437656376	-0.0511594142	0.0767256595	-0.0024014822	0.0376028436	0.058215906	-0.0409120161	0.0634220617	-0.0502241815	0.0414295193	-0.0085307828	0.0723775571	-0.0760818763	-0.048932813	0.0180643932	-0.1001510348	0.0289973832	0.0594798113	-0.0814992289	-0.0845497219	-0.1314299126	-0.0244714564	0.0279414116	-0.1162750232	-0.0998272925	-0.0044280641	0.0613450978	-0.0766946091	0.0257762859	-0.044214603	0.0359126364	-0.0870408315	0.0338939031	0.0590193025	-0.0721869913	0.0648190247	-0.0623793563	0.0058285046	-0.0618336421	-0.0637590189	-0.0444816364	0.0054875	0.0255539524	0.0771489265	-0.0563711155	-0.0628935018	-0.0319022394	0.0512210654	-0.0917702955	-0.0728346469	-0.0792969552	0.0218109832	0.0386096817	0.0561413465	0.0445115335	0.0341028271	-0.0363491198	0.2094948758	-0.1012727098	-0.0560800361	0.0051893598	-0.0572163715	-0.0641703176	0.0150591762	0.0026160479	-0.0944755752	0.0475600326	-0.0129928234	0.0413349569	0.0629160589	-0.0032562335	0.0954032185	-0.0321012956	-0.0143586157	0.0307715693	-0.0614421469	-0.0277226804	0.0144089616	0.0483358595	0.0123207806	-0.0675001309	-0.0012280638	-0.024107362	-0.0146339042	-0.0848431644	0.0423410466	0.0710158936	-0.0655326318	0.0	-0.0088069891273647	-0.0151561427231284	0.0002297086622438	7.756305748952004e-05	0.2145084341957783	-0.0720379798510891	0.0051894705410259	0.0460138683411245	0.2822445915382729	-0.0040105740734902	0.0796620094526065	1.60847043989518e-05	0.0019068910994205	0.000328177793702	1.077006642791781e-07	3.6362336650491233e-06	-0.0024710478844156	-0.0002327448171642	6.106077647074811e-06	5.41701499167969e-08	0.0015263589399833	1.0876718858998744e-06	1.1830301313769897e-12	2.329771613666943e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.6661254727355	-0.3960296148193265	416884.7455829743	0.1568394558139441	853.6559045356616	-6.312757570144072	39.85090813941129	728728.4033485986	662.1986133766911	1.2984372191755256	1.685939212140272	438507.0035580125	686.7708435698524	565.0871096597591	1.225442	22.885891	0.1715474300171791	0.0992470445424014	-0.022113542	0.031770499	-0.0825099637	-0.0377343975	-0.096863955	0.0446755405	0.0294352843	0.027674752	0.0663408528	0.0962473619	-0.0464719685	0.0534843853	-0.1007489993	-0.0157550365	-0.0544866058	-0.0641879505	-0.0651265223	0.0914939184	-0.0044937166	-0.062963092	0.0624019545	0.0170812432	0.1108385757	-0.0202973417	-0.052527821	-0.0587132497	0.0693896512	-0.0467194248	0.0697049493	0.0693484585	0.0469540954	0.015733958	-0.0050655383	0.0451878344	-0.1808942568	0.0549546956	0.0221409254	0.1053546711	0.0490726513	0.0014893815	-0.1408691511	-0.0898746428	-0.016467015	0.027175868	0.1202763411	-0.0193105007	-0.0260295686	-0.0716880055	-0.0313986775	-0.0655140658	-0.1058428053	-0.0444215981	-0.0444602011	0.0972952861	-0.0814894758	-0.005436044	0.011376985	0.0575140231	0.0004582057	0.0080706898	-0.0270947791	0.1484725512	-0.0801654204	0.0160445097	0.0832353324	0.0107409273	-0.0113291819	0.0858684651	-0.0207388481	0.0819931891	0.0055466511	0.077454844	-0.0090993561	-0.007871634	0.056782575	0.0058570897	0.0229900681	0.0364944678	-0.0181824305	-0.0211610031	-0.0393961722	-0.0068631735	0.0490206621	-0.0612006919	-0.028823793	0.0410698996	0.014029857	-0.0872856642	-0.0015829994	0.0783531369	-0.0270429302	-0.0472599921	0.0002719705	-0.0966664925	0.0318570147	-0.0466631539	0.0016604259	0.063041261	-0.0022896191	-0.0509752217	-0.0864191592	0.0183236449	0.0145875917	-0.0157482822	-0.0840876092	0.0452998049	0.0681675678	-0.0692564312	0.0	-0.0188844647087478	-0.0100774755813831	0.0001015555140933	0.0003566230073359	0.2919789258104259	0.0774704916146475	0.0060016770710151	0.0852516931174101	0.3437159415401964	0.0614713500019235	0.1181406484688637	0.0037787268710589	0.0021511695406529	0.0002442784412324	5.967195685093117e-08	4.627530392632809e-06	-0.0024130237662673	5.802411814830001e-05	5.822683696570824e-06	3.366798286887878e-09	0.0013780992429795	-0.0001482596970037	2.1980937755658563e-08	1.8991575235006712e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.6553803668602	0.989254894124656	418163.1809574086	0.9786252455495844	857.0648420010394	3.408937465377789	11.620854642856347	734560.1433942667	663.2937541946941	1.0951408180029605	1.1993334112561929	439958.6043536913	688.709241513326	570.9573244053713	1.103034	20.599854	0.1031801455832583	0.0578513475206886	-0.0066141652	0.0398532042	0.0766772152	0.0216557648	0.0744135084	-0.0340190886	-0.0259567626	-0.0063197451	0.0699229237	0.0863936074	-0.0038904025	0.0689827815	-0.0714778731	0.0682681517	0.0221123797	-0.0447436458	-0.029341523	-0.0530919542	-0.0132361543	-0.0005637936	0.085919045	0.0438991106	0.0197071442	0.0803737498	-0.0167678608	0.0278532652	0.0059135485	-0.0119723014	-0.0243298289	-0.0132737042	0.0138069158	-0.1253293	0.046902597	0.0482749084	-0.00591745	0.001618838	0.0795530192	0.0189326758	-0.1403629216	-0.0228196023	-0.115709204	0.0291490213	0.0017323993	0.007250278	0.0422491385	0.0977002398	0.0625134285	0.0311119888	0.0166558363	-0.0359778123	-0.0169050586	0.0731655535	-0.0027151277	-0.0391012062	-0.0847740775	-0.053328379	-0.0385221532	0.0768845539	0.0218244733	-0.0463888411	-0.0546831408	0.0187492514	-0.0083442932	-0.0017846547	0.0922865533	-0.0752538501	-0.0066132295	0.0973608489	0.062776204	-0.0864858585	0.0152771496	0.0804062927	-0.0854569719	0.0597393756	0.0167481257	-0.0089089515	0.0470636764	0.0623243462	0.0326306928	-0.0097399226	0.0573219298	0.019785624	-0.0861234559	0.0133211202	0.1145500723	-0.022593542	0.0350357356	-0.0525109994	0.0272211142	0.0155354176	0.0280515996	-0.0652924989	0.01186281	-0.0648098844	-0.0271640524	0.0365415251	-0.0575515695	-0.0616669907	0.0278685275	-0.0005938007	-0.0187175745	-0.0192366346	0.0996165697	-0.0168601533	-0.0832785149	0.0481936716	0.0651456593	-0.072704708	0.0	-0.0085661830355263	0.0103182816732215	0.0001064669366879	7.337949179813858e-05	0.2417505481850526	-0.0502283776253733	0.0025228899188771	0.0584433275477734	0.3220912522011829	-0.0216246893390135	0.103742774744526	0.0004676271890088	0.0020649891194714	-8.61804211815002e-05	7.427064995020769e-09	4.264180063535268e-06	-0.0025979312608062	-0.0001849074945389	6.749246835874092e-06	3.4190781536653365e-08	0.0015271872661721	0.0001490880231925	2.22272386594772e-08	2.3323009459582124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.0394309852423	1.3840506183821617	419955.1041116767	1.9155961142440443	853.9440822043614	-3.120759796678044	9.739141708561986	729220.4955318491	663.1961074789825	-0.0976467157115621	0.0095348810892546	439829.0769752741	687.3308250875198	555.7825185580992	1.305724	24.385197	0.2856686173347043	0.180999919944644	0.0943079213	-0.0601880872	-0.0155532064	-0.0291032794	-0.0556141363	0.1625196057	-0.008689544	0.0669442103	0.0215379695	0.0720817029	0.0462446559	0.0585679405	-0.006709829	-0.1001446587	0.0076306223	-0.0258712245	-0.0216302566	-0.0240865292	-0.0264337805	-0.0572456254	0.0710368343	-0.0427187445	0.0623881297	-0.0493560049	-0.0145047389	-0.0205806973	-0.0114272273	-0.0285767326	0.0405152902	-0.0953469466	0.0613601604	0.0110503811	-0.0086251493	-0.1010994102	0.0137935176	-0.0643505143	0.0393851393	-0.0893921833	-0.0831271204	0.1109687565	0.0229678786	0.0606855472	0.0552593698	-0.0119114302	-0.0171636043	0.0379382464	-0.119654518	0.0007193526	-0.0399277017	-0.0084610105	-0.0112534713	0.038062296	-0.048649432	0.0783147293	-0.107997443	-0.0517108886	0.0483605229	-0.0479404649	0.0094129139	0.0219886906	0.0820254719	-0.020206274	0.040424487	-0.0220737568	0.0474128539	-0.0254123978	0.0875636282	0.0481959775	-0.0768888936	0.0122538865	-0.0499273143	-0.0267536853	-0.025003739	0.0517695586	0.0016758692	0.0216489629	0.035005217	0.0477251485	-0.1305257997	0.0741770404	-0.0268606623	-0.0141146922	0.0087615607	-0.0478482131	0.0264577447	-0.0272866033	0.1727395419	-0.0233403217	0.032739667	0.0624171721	0.0116406574	0.0044007467	0.0333554401	0.0161344057	-0.0585783063	-0.0143099834	0.0068023126	-0.0418748214	0.0855245489	0.0673916908	0.0092031888	-0.0655792915	0.1163492241	-0.0179693406	-0.0824163969	0.0510185014	0.0619578629	-0.075863744	0.0	-0.0082317819577326	0.0003344010777937	1.1182408082958827e-07	6.776223419965196e-05	0.3312432107777567	0.0894926625927041	0.0080089366579315	0.1097220646863573	0.4802754443698944	0.1581841921687115	0.2306645024646995	0.0250222386520678	0.0021562674451068	9.127832563539991e-05	8.331732730802106e-09	4.649489294827406e-06	-0.0028439141975753	-0.0002459829367691	8.087847963170364e-06	6.05076051815512e-08	0.0019430732336775	0.0004158859675053	1.729611379679026e-07	3.775533591433936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.0212958158024	0.9818648305600846	421228.64242242335	0.9640585454907836	861.6822437933314	7.7381615889700015	59.87914477701074	742496.2892687102	664.127369540692	0.9312620617095037	0.8672490275794352	441065.1629730389	689.207278298754	579.1301721922109	1.357808	25.357903	0.2154167765289688	0.1193481469548152	0.0526038773	0.1005248315	-0.0285279069	0.0761696479	-0.0080274424	0.0029151664	-0.1031386749	0.0148010853	0.0372579862	0.0079871712	0.0538621562	0.0408518054	-0.1328140336	-0.0176922205	0.0356248327	-0.0098029705	-0.102105483	0.0653390624	0.0399388974	0.0122544526	0.0261700584	-0.0399826603	-0.0436288332	0.1010957646	0.017005821	-0.054887249	0.0045989374	-0.0609513993	-0.0237229239	-0.0062395887	0.0079277897	0.0848383099	0.0031569618	-0.0545344991	0.0726575316	0.0444443081	-0.0762469826	-0.0983723167	-0.0355796886	-0.1323174238	0.0368015398	0.064005753	0.0589072635	-0.0382179586	0.0773398217	0.0377739002	-0.0220308105	0.0354454266	0.0760241587	-0.0407992046	-0.0829733274	-0.0107374273	-0.0050730665	-0.0089841717	-0.0566232553	0.0675076926	0.0297277183	-0.0100805794	0.0754358742	0.0557195643	-0.0983019366	-0.1115862699	0.0120568736	0.0432128032	-0.0235360138	0.058439449	0.0398011697	-0.0294684832	-0.0589675781	-0.0715858898	0.059457832	0.0311226771	0.06615539	0.0437609102	-0.0558213665	0.0449698521	0.031273156	0.0936607248	-0.0369602133	0.0458824847	0.0502051496	0.0336359274	-0.0598445679	0.0475643741	0.0418074051	0.068036294	0.0216750372	-0.0665588974	-0.03258987	0.0764061942	-0.0267110077	0.0500627279	0.0545537779	0.0362377889	-0.0199358551	0.0201647063	0.0299257156	-0.0584927582	-0.0057253937	0.0242184829	-0.0805224425	-0.1482950073	0.0837274632	-0.0190756675	-0.081501804	0.0537702477	0.0586122963	-0.0787209717	0.0	-0.0382783402763209	-0.0300465583185882	0.0009027956667923	0.0014652313343098	0.3232464372453307	-0.007996773532426	6.394838692890908e-05	0.1044882591917995	0.3990269524927399	-0.0812484918771545	0.1592225088156433	0.006601317432312	0.0031837935190306	0.0010275260739238	1.055809832593259e-06	1.0136541171821252e-05	-0.0024176608462862	0.0004262533512891	5.845083967665304e-06	1.8169191948518921e-07	0.0014743536028744	-0.000468719630803	2.196980923001943e-07	2.173718546308724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.0851655529875	-0.9361302628149132	420014.3818098432	0.8763398689579186	860.1670960989612	-1.515147694370171	2.2956725357552448	739887.4332113196	663.5268673792463	-0.6005021614457746	0.3606028459010472	440267.9037341158	688.5776584692792	578.7168916698912	1.050656	19.621647	0.0999151597196376	0.0506100257533035	0.0343715745	0.0195710329	0.0746143222	0.1320903354	-0.1078887384	0.0061009552	-0.0424605947	-0.0091995113	-0.0555526073	-0.0503579976	0.1389992827	0.0337002924	-0.0154729512	0.0048559919	0.0351182709	-0.0007941613	0.0257537901	-0.1398206533	-0.0110393608	-0.0087338674	0.0620987686	0.0101117271	-0.0192258534	0.0501219128	-0.0005987867	0.0203979549	-0.0466334714	0.0636114031	0.1089945414	0.0346879734	0.0475560764	-0.0469387194	0.1570050472	0.0793937548	0.0015058892	0.0254489548	0.074821238	-0.0633182393	0.0940398492	-0.0733452525	0.0591731433	0.0253336654	0.1096248412	-0.0919489141	0.0259470977	0.0146405561	-3.35531e-05	0.04253682	0.0030221906	0.0147805181	0.0715995714	0.1116876296	-0.0261389177	-0.0663829577	-0.0073606023	-0.0658206718	0.0029103351	0.0013518128	0.0780546008	-0.0695885984	0.0373145034	0.0709146288	-0.0033810262	0.032445015	0.0521941204	0.0229147478	0.1044838993	0.0137814497	0.0102282848	-0.0874938323	0.1226847774	0.0154864243	0.083425894	0.012646901	-0.0857539251	0.0849627402	-0.0367219329	-0.0231448172	-0.0123148515	0.0225961928	-0.0524345745	-0.0185272892	-0.0476208943	-0.0270762732	0.0624068047	-0.0453825696	-0.0517379053	-0.0417112613	0.029458173	0.0285217023	-0.0349076453	-0.1102656289	0.1071223231	-0.0342419873	-0.0400916602	0.0383789677	-0.1302423498	-0.0564064457	0.0618011331	0.0185387722	-0.0086951729	-0.1624304096	0.0207232774	-0.0201789579	-0.0805353185	0.0564449687	0.0551174785	-0.0812650241	0.0	-0.0346984517022121	0.0035798885741087	1.2815602203034726e-05	0.0012039825505307	0.296587698844533	-0.0266587384007976	0.0007106883331221	0.0879642631058954	0.3881142402099087	-0.0109127122828311	0.1506326634537147	0.0001190872893678	0.0025201641372516	-0.000663629381779	4.404039563603779e-07	6.351227278689101e-06	-0.0029291505439918	-0.0005114896977056	8.579922909367458e-06	2.616217108589664e-07	0.001474196273121	-1.5732975339991138e-07	2.4752651304876922e-14	2.1732546516838465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.4384839081288	-1.6466816448587451	417882.71347744006	2.7115604395147024	857.527231004503	-2.639865094458173	6.96888771693866	735352.9519142504	663.1591883478937	-0.3676790313525089	0.1351878700963192	439780.1090902373	688.2023313723206	564.1532674272296	1.20541	22.511776	0.1751951698057784	0.1051880891243048	0.0205527302	-0.1020711392	-0.0161175065	0.1187698295	0.0289671562	-0.0325302404	-0.0054488401	-0.0065196325	-0.0846076255	-0.0366673761	0.0633531554	-0.0915672947	0.008953254	0.059421657	0.0158527232	-0.0409487646	-0.0789279549	-0.1801770578	-0.0300658846	0.0516663115	0.1017061128	0.0805807782	0.052120194	-0.0584277584	0.0139787803	-0.0937127605	-0.1111372564	0.0427107994	-0.0654877615	-0.0381375733	-0.0299995724	-0.002703614	-0.086865503	-0.0546241923	0.0170086641	-0.1215705681	0.0209777964	-0.0215674681	-0.0644224701	0.0293613957	0.1316862019	-0.079629942	-0.0629167863	-0.0722851932	-0.0257695016	0.036698617	0.0564383102	0.0140391267	0.0292703981	-0.0350197907	0.1210234987	0.0212939005	-0.1198519523	-0.0340083342	-0.0966084615	-0.1575333547	0.1125192087	-0.010934909	-0.0093741803	-0.0306650354	-0.0015250653	-0.0861332805	0.1037989109	0.0847548404	-0.0084899756	-0.0642044874	-0.0077974419	0.0363497724	-0.092518707	-0.0647900966	-0.0277811399	-0.0698763804	-0.0389338526	0.0358876507	0.0580348911	0.0405313716	-0.0203034303	-0.0770507321	-0.0441912377	-0.0089438725	0.0622250285	0.014089207	-0.0952342545	0.0021002853	-0.1075012934	-0.0612902564	0.0196367474	0.0231755605	0.0290856364	0.0138089344	-0.0335380817	-0.0199648873	0.0693905006	-0.0344724738	-0.0569949501	0.0176618168	-0.1445196877	0.0221466466	0.1621532494	0.0772438667	-0.0004267137	-0.0439649697	-0.0547694069	-0.0212790361	-0.0795175558	0.0590388327	0.0514823088	-0.0834857802	0.0	-0.0373918411831937	-0.0026933894809815	7.254346896262329e-06	0.0013981497870691	0.235156242314602	-0.061431456529931	0.0037738238513888	0.0552984582995238	0.3068010609984029	-0.0813131792115058	0.0941268910297457	0.0066118331134824	0.0024100315521883	-0.0001101325850633	1.2129186292725031e-08	5.808252082543146e-06	-0.0034132366662842	-0.0004840861222924	1.165018454006688e-05	2.343393737960925e-07	0.0014751204574325	9.241843114998934e-07	8.541166416225319e-13	2.175980363935868e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.8423683095366	-0.5961155985921778	417112.36470367113	0.3553538068849104	851.8211634228801	-5.7060675816229605	32.5592072460485	725599.294455109	662.0228752224601	-1.1363131254336167	1.2912075190327144	438274.287317813	686.892212781524	576.5848676654655	1.348041	25.175507	0.1968185250569302	0.1203888776401308	0.0276477689	0.0514786093	-0.0801465452	0.0717410547	-0.0340457546	0.0244258231	0.0713762145	-0.0649486662	-0.0053287999	0.0257237993	0.0419428778	-0.0123887574	-0.0309316398	-0.035833621	-0.0613972163	-0.027737461	-0.0159085482	-0.0348401764	0.0314202709	-0.125422739	0.0236158871	0.0545989778	0.0262461742	0.0039093008	0.0044463872	0.0478276246	-0.0271611953	0.0422270735	0.0181568309	0.0165134589	0.0132612203	-0.0317712163	-0.0505769894	0.123167252	0.0815638271	-0.0575365334	-0.0703594568	-0.029219899	0.1477777519	-0.0597282507	-0.0371239217	-0.0160281417	0.1127538893	-0.1037900028	0.1254372103	0.0614023659	-0.045365321	-0.0636329842	-0.0032052424	-0.0273829366	-0.0375160917	0.0579515723	-0.0830768809	0.0040367303	0.0249177784	-0.0380758652	-0.0278034291	0.0333217533	-0.0041832144	-0.0287026165	0.0151538349	-0.0043122652	-0.045712797	0.043859686	-0.1106684716	-0.0330155077	0.0603367707	0.0151539457	0.1004463823	-0.0699019494	0.0454210872	-0.0099687912	0.0440446498	-0.1103413886	-0.0832633816	0.0464278554	0.0156785437	0.060611829	-0.1274045587	0.0339847063	-0.0341109053	-0.0129153126	-0.0036473422	-0.0123610617	0.0044417342	0.0663658733	0.0083540471	-0.042288962	-0.0193748735	0.1619966446	-0.0598887702	-0.0209864148	-0.0099907147	-0.1133159572	0.0248238573	-0.0230981276	-0.0491359343	-0.0129692793	0.0294552374	-0.0437941272	-0.0068621793	-0.0889909867	0.0138281776	-0.0223757271	-0.0784491639	0.0615481242	0.047716044	-0.0853744052	0.0	-0.0376806665747011	-0.0002888253915074	8.342010677940426e-08	0.0014198326335137	0.3364249573782842	0.1012687150636822	0.0102553526506492	0.1131817519469803	0.3724411620413335	0.0656401010429306	0.1387124191826988	0.0043086228649261	0.0027768640021391	0.0003668324499508	1.3456604633690637e-07	7.71097368637598e-06	-0.003187965109872	0.0002252715564122	1.0163121541761192e-05	5.074727412837508e-08	0.0014754341222457	3.13664813199983e-07	9.838561503978025e-14	2.1769058490869397e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.8511830646611	-1.9911852448755096	414544.3459337637	3.964818679409944	850.5337316948071	-1.2874317280729883	1.657480454449001	723407.6287506941	661.9981340484422	-0.0247411740178904	0.0006121256917835	438241.5294836193	686.7964149894608	567.1696882650886	1.155804	21.585354	0.093536219106516	0.0591833475828662	-0.0127010565	0.0304937732	0.0525990232	0.0122117466	0.01823164	-0.0089863656	0.0625953768	-0.1599231824	-0.0050748791	0.0643735884	0.0197773686	-0.0059018397	-0.0189078608	-0.0124171197	-0.0281011032	-0.0053025337	0.0069058726	0.0016203543	0.0185258495	0.1176960045	0.115289058	0.079359645	-0.0022390614	-0.0397650053	0.097765376	0.0452612604	-0.0023884982	0.0383622108	0.0370218905	-0.030052816	0.0051640565	0.0198202101	0.0353304592	0.0788897761	0.0535101375	0.0948251984	0.0057092671	0.0832691231	-0.011300263	-0.0353528102	0.0503251138	-0.0444006005	-0.0642848257	-0.0484432186	0.0188784108	0.0533835491	-0.0101438861	-0.0211065824	-0.0101298619	-0.0255514484	0.0088639782	0.0030012183	0.0735867645	-0.1224591532	-0.0639349239	-0.1107818166	0.0279893246	0.0486719914	-0.0524282337	0.0194635984	0.0512259073	0.0444581754	-0.0027513301	0.0637500534	-0.0417069319	0.0703415723	-0.0392882217	0.0028007585	0.0726543457	-0.0253044136	0.0391535351	0.1001638021	0.0341090034	0.0917972058	-0.01770537	0.0202742471	-0.0079222463	-0.029894132	-0.0158095835	0.0237223429	0.0614817347	0.0973032531	-0.0321917451	-0.0318551829	0.0333447758	-0.0560636971	-0.0419994954	-0.0717612663	0.0653604426	0.0020488518	-0.0631982207	-0.0776511235	3.33458e-05	-0.0850245597	-0.1168438715	0.071756881	-0.0666378756	-0.0428947028	0.0190102069	-0.0629205339	-0.0520231869	-0.0283811784	-0.0380794029	-0.0234688563	-0.077330823	0.0639692486	0.0438282744	-0.0869233856	0.0	-0.0379303123290526	-0.0002496457543514	6.232300266572831e-08	0.0014387085933794	0.2816602074167917	-0.0547647499614925	0.0029991778383447	0.0793324724420701	0.3508691995936814	-0.021571962447652	0.1231091952235106	0.0004653495638429	0.0026097336751914	-0.0001671303269476	2.7932546185645085e-08	6.810709855428012e-06	-0.0030170875901647	0.0001708775197073	9.102817526725838e-06	2.9199126741318712e-08	0.0014744447500403	-9.893722054000326e-07	9.788573608181241e-13	2.1739873209214025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.8558149173649	2.004631852703824	417129.7336625735	4.018548864874766	854.8257356610214	4.292003966214338	18.42129804599961	730727.0383484066	661.6196020315359	-0.3785320169063197	0.1432864878231663	437740.497792368	686.6285996308197	556.4196533720258	1.178936	22.017359	0.0889497293797712	0.0446059899714682	0.038378519	-0.0846971876	-0.0382332411	-0.0104999929	0.0240720634	0.0070222752	0.0125050962	-0.0108114961	0.0086762223	0.0129349083	-0.0815066482	-0.1070388568	-0.0014805725	0.0135527074	-0.0896811109	-0.0027254321	0.0131653727	-0.0278853086	-0.0972460473	-0.0397369094	0.0171950391	0.0656475205	0.0029148873	0.0219810136	0.0258738619	0.0081771117	0.0422579146	-0.0319517139	-0.0656335822	-0.0479699556	0.077367008	-0.0208081019	-0.131269787	-0.0150798027	0.042249036	-0.0952953114	0.0763712313	0.0445430449	-0.039572944	0.1005490491	0.1786497918	0.0174688332	-0.0661636534	-0.1075015638	0.0243356752	-0.0238255208	0.0050979436	-0.0865493744	0.0141557129	-0.0034799606	0.0573271153	0.0675756918	0.0272469172	0.0548673182	-0.0059138124	-0.0713807038	-0.0201199042	0.0500945295	-0.0359759377	0.073581408	-0.0506678235	-0.0703691929	0.0638012393	0.0346792589	-0.013825946	-0.0249728056	0.0615252494	0.1018007886	0.0085736747	-0.0417709136	-0.1351935602	0.0017154834	0.045901153	0.0750762361	0.0561362262	0.0271818741	0.1067017032	-0.1742637037	-0.068090013	0.00119187	-0.0421707959	-0.053101475	-0.1048511572	0.0145057962	-0.0895083622	0.0111212008	0.0121998043	-0.0062213609	0.0368079135	0.0650630287	0.0116302343	-0.0155316649	-0.0614493182	-0.0326584187	-0.1348839747	0.0154840097	-0.0541033928	0.0343140893	0.093911919	0.0251006252	-0.0836936834	-0.0680050664	0.0291115117	-0.0245582497	-0.0761632453	0.0662987377	0.0398288999	-0.0881265591	0.0	-0.0581925465586437	-0.0202622342295911	0.0004105581359748	0.0033863724749799	0.2577762646139945	-0.0238839428027972	0.0005704427238072	0.0664486025983441	0.3431743086876935	-0.0076948909059879	0.1177686061432763	5.921134605505537e-05	0.002606709717619	-3.0239575724002807e-06	9.144319399676998e-12	6.794935551929326e-06	-0.0035258941870017	-0.000508806596837	1.243192981793238e-05	2.588841529848495e-07	0.0012441020756218	-0.0002303426744184	5.3057747658267056e-08	1.547789974566471e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
