global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
635.3474603488428	-0.5871114519239882	403666.3953717244	0.3446998569802935	714.5979676466721	-1.5449055011456494	2.3867330074700903	510650.2553647543	646.0968751034494	0.0842904818259739	417441.1720184423	0.0071048853264548	658.8739426946065	457.3246067446754	1.446975	25.978231	0.3016661089372144	0.1570396583204169	0.1172781356	0.0217037773	0.1169305239	-0.0805391816	0.0658635751	0.0587346462	-0.0679747072	-0.0865371728	0.047682547	-0.1318751816	0.0677810526	-0.0375230281	-0.1427026876	0.0981785452	0.0034763184	0.0889353478	-0.0100771492	0.0504921699	0.1101367857	0.0267574013	-0.1299445514	-0.0507601575	-0.0008722198	-0.0164966223	0.046191473	-0.0041868633	-0.0211765695	0.0538823745	0.0112689838	-0.089734127	-0.0097729036	-0.1216948203	0.0287878877	-0.0399523838	0.136003924	-0.0143920124	0.0624143352	-0.0858557145	0.063990892	-0.0392787898	-0.0104013133	0.0858904229	0.1538818233	0.0619112649	0.0360441911	0.1038558664	0.0561802768	0.0161819844	0.1400784564	0.0823898084	-0.055050257	0.0107908375	-0.0365517189	0.0905230747	0.1195307936	-0.0453590679	0.0853182569	0.0045550097	-0.1390458125	0.0805452021	0.0751370127	0.0922895958	0.0056272416	0.1099482175	0.0158303322	0.0256205372	-0.1156825283	-0.1300541331	-0.0540470433	-0.0254517209	-0.0083666908	-0.0996580776	0.0825263587	0.0628469239	0.0334479282	-0.0011239408	-0.0355219872	0.0608051842094852	0.0135622875676518	0.0001839356440676	0.0036972704267494	-0.1454863854504395	-0.0133990020789268	0.000179533256711	0.0211662883514338	-0.1004097080574624	-0.0712620682893857	0.0100821094721848	0.005078282376881	-0.0080922332988704	9.327951645050037e-05	6.548423976334691e-05	8.701068189239166e-09	-0.007050840544039	0.0024212008647948	4.9714352377464175e-05	5.862213627683092e-06	0.0041111033306462	-0.0015543746387797	2.4160805176815227e-06	1.690117059525028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637.026722487314	1.6792621384712447	405803.0451629294	2.8199213297030177	714.5607485991258	-0.0372190475463867	0.0013852575002601	510597.063438543	646.583759424242	0.4868843207925692	418070.557951186	0.2370563418336415	658.7158570438983	468.7697407895043	1.190571	21.374884	0.0527090537578459	0.0397149674523246	0.1220776817	0.0502836192	0.1026731313	-0.0968067201	0.0483418747	-0.0056344827	-0.1787592362	-0.0884457656	0.0579408606	-0.1539250305	0.0559285649	-0.0904691185	-0.063964757	0.0261429714	0.0208959436	0.0309037402	0.056841737	0.1065324082	0.0673002775	0.0649019291	-0.0689570331	0.0749365735	-0.0250126148	0.0406618193	-0.0629438043	-0.000261799	-0.1500370171	-0.0150831383	0.0316858059	-0.1121957194	-0.0333368336	-0.1413362087	0.0395121084	-0.090274374	0.0903309938	-0.0581961826	-0.0513384361	-0.0299365301	0.0679501038	0.0759471136	0.0190213976	0.0606381829	0.0454197179	0.0331334394	-0.0029132259	0.0306093391	0.0258040593	-0.0533252786	0.1422061883	0.0902119573	-0.0494381479	0.0109238753	-0.0550877313	0.0535735941	0.1147562437	-0.0034289925	0.0783242366	0.0428607111	-0.1467079402	0.0013233609	0.0934709657	-0.0123051797	0.0212254101	0.1168353112	-0.014523999	-0.0150599371	-0.0996132975	-0.0583401388	-0.1132147377	-0.0961141598	-0.0090402262	-0.0264535797	0.0820864692	0.0612277545	0.0302976406	-0.0056161548	-0.0406061447	0.0587708746965489	-0.0020343095129362	4.138415194423108e-06	0.0034540157125974	-0.1472447704280313	-0.0017583849775918	3.091917729420567e-06	0.0216810224184036	-0.1008680839152802	-0.0004583758578177	0.01017437035274	2.101084270302039e-07	-0.0073781763701025	0.0007140569287678	5.4437486548338905e-05	5.098772975214453e-07	-0.007302867558107	-0.000252027014068	5.33318745712517e-05	6.351761582003207e-08	0.0041141790560003	3.0757253540996538e-06	9.460086453851439e-12	1.6926469304831518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
638.7099229027771	1.683200415463034	407950.3656144714	2.83316363861493	721.621208014855	7.0604594157292695	49.8500871611601	520737.16785681865	648.1395957300218	1.5558363057798488	420084.93555307615	2.420626610382687	660.8974717105727	491.4949143218994	1.114036	20.000816	0.1619412789635624	0.0957016151090907	0.1535086658	0.0802218508	0.0648153379	-0.1188986089	0.0928158309	0.0279479971	-0.0145653499	-0.0518941824	0.0852265012	-0.1469052079	0.0619732619	-0.0605102205	-0.009225064	0.0740267314	-0.1175988923	0.1037218089	0.0775817607	0.0466723428	0.0727508581	0.0062940625	-0.0107784699	0.0216333358	-0.1037971226	0.0110918343	0.0356138803	-0.0288392093	-0.1328293088	0.0432076397	0.0127798194	-0.0807452151	-0.0621040915	-0.1453073168	0.0094298072	-0.0586567262	0.0044878957	-0.1103357706	0.0947038631	-0.0020553368	0.0907108975	0.0434000217	-0.1080935026	0.0576957722	0.0104434775	-0.0238168857	0.0969958698	0.0715842193	0.0129294897	-0.1144899093	0.1551804696	0.0994234748	-0.0368616416	-0.004886623	-0.0453624253	0.0173324567	0.0856084519	-0.0498311288	0.0998149977	0.0409475131	-0.0640299289	-0.0763787796	0.0932933582	-0.0297753348	0.0271072305	0.1123032085	-0.0282989176	-0.003573225	-0.0894809648	0.0542439382	-0.0371389861	-0.0298206931	-0.0669321245	0.0737493537	0.0816336173	0.0595699124	0.0271042985	-0.0100941819	-0.0455300484	0.0690800309349697	0.0103091562384207	0.0001062787023481	0.0047720506739763	-0.1200969964801288	0.0271477739479025	0.0007370016303264	0.014423288563548	-0.0436548213958261	0.0572132625194541	0.0019057434311014	0.0032733574081199	-0.0085193925748045	-0.0011412162047019	7.258004984363405e-05	1.3023744258744365e-06	-0.0072328195977233	7.004796038369981e-05	5.231367933321024e-05	4.906716753916379e-09	0.0042483366160703	0.00013415756007	1.799825092393569e-08	1.804836400344365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
638.9747606400999	0.2648377373228641	408288.744735073	0.0701390271102943	720.7543597294734	-0.8668482853815931	0.7514259498690079	519486.8470690432	647.9961948200807	-0.1434009099410786	419899.068501304	0.0205638209719293	660.2093729042145	481.3512347993397	1.303523	23.402771	0.3223990591579563	0.1470652995732632	0.1753493316	0.0380858909	0.1026415669	-0.1244104208	0.1008040002	0.0701046831	-0.0466229247	-0.0367474064	0.1358643236	-0.158429366	0.027405488	0.0348296388	-0.0008924051	0.0345594289	0.0072134586	0.009455657	-0.0249918571	-0.0062610993	0.0902484017	-0.0016808302	0.057312332	0.0035247732	-0.1863825178	-0.0545530676	-0.0089320211	-0.1552575644	-0.1237458176	0.0257813933	0.0550251482	-0.0949186608	-0.1128495453	-0.1394466956	-0.0084677754	0.0327614531	0.0034173468	0.0021985644	0.0385243538	-0.0571087917	0.0553051269	0.0465445422	-0.0017510626	0.0777003817	-0.0143811756	-0.0427395298	0.0894035288	0.0064249767	0.0390877554	-0.2140773156	0.1814311415	0.113435601	-0.0007570668	-0.0431946862	-0.0351523239	0.0193182151	0.1275671403	-0.0422918574	0.1530002832	-0.0019400942	-0.0404448933	0.0766358805	0.0915099727	0.0217511067	0.0325182663	0.0852111967	-0.0508162723	-0.011720911	-0.1172206993	-0.0119476178	-0.0111966768	0.0792603136	-0.0549476911	0.0624154697	0.0811678745	0.0578744446	0.0238724397	-0.0145467103	-0.0502742657	0.105453311585336	0.0363732806503662	0.0013230155452703	0.0111204009243139	-0.1624485903178509	-0.042351593837722	0.0017936575005953	0.0263895444962569	-0.093096578494574	-0.0494417570987479	0.0086669729273963	0.0024444873450115	-0.009930555162495	-0.0014111625876905	9.861592583535612e-05	1.991379848897351e-06	-0.0091965573752745	-0.0019637377775511	8.45766675567158e-05	3.856266058981726e-06	0.004758084802251	0.0005097481861807	2.5984321331451375e-07	2.2639370985411937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
639.1086992990178	0.1339386589178275	408459.9295196823	0.0179395643527061	726.5092407226563	5.754880993182837	33.11865524569708	527815.6768554106	648.44585669566	0.4496618755792951	420482.02906576847	0.2021958023494895	662.1880736569324	493.52342520577565	1.384124	24.849844	0.1996451454575763	0.1137810820379161	0.150698647	0.0869762649	0.0336608487	-0.1347591688	0.0889631108	0.009974466	-0.0446540892	-0.0088092631	0.1089753287	-0.1280919301	-0.0634661979	-0.0293022123	-0.0690372107	0.0981787909	-0.1874529941	0.0237706376	0.0756898219	-0.0318535107	0.1100895153	0.0804866661	-0.0442946441	-0.0916787758	-0.0543830319	-0.0626886349	-0.0124472633	-0.025613084	-0.1750907622	0.0569708076	-0.0316271471	-0.049181253	-0.1098826903	-0.1114111772	-0.0888796136	-0.039621757	0.0704280616	-0.1690380642	0.0688198889	0.0059319539	-0.0275902666	-0.0697347468	-0.0817639772	0.0775927091	0.0763829974	-0.1018981773	0.0624075624	0.0121330318	0.026711464	-0.081956135	0.1612024173	0.0943258688	-0.0265480625	-0.0198362113	-0.0199615335	0.0610245441	0.1153893234	0.0002033858	0.0308912594	0.0303177357	-0.1391756786	-0.0544666792	0.0250398685	0.0171748494	0.0032945854	0.0636085719	0.0251326212	-0.0182703864	-0.1260978	-0.0169370829	-0.0025144726	-0.0897334351	-0.0337420758	-0.0321637507	0.0806893143	0.0561424221	0.0206066568	-0.0189624924	-0.0548200734	0.0834777770332522	-0.0219755345520838	0.0004829241188498	0.0069685392584133	-0.1668289098043942	-0.0043803194865432	1.9187198804190952e-05	0.0278318851465226	-0.1054885059971582	-0.0123919275025841	0.0111278248975124	0.0001535598672293	-0.0093324665258265	0.0005980886366685	8.709493145567213e-05	3.577100173119862e-07	-0.0072343871783637	0.0019621701969108	5.233635784647309e-05	3.850111881644968e-06	0.004100396357503	-0.0006576884447479	4.325540903550427e-07	1.681325028862387e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637.5255768620203	-1.583122436997428	406438.8611532518	2.506276650524675	717.3421508935782	-9.167089829078122	84.03553593438755	514579.76144862507	646.2654417393571	-2.180414956302912	417659.0211865664	4.754209381669427	659.9347539327231	486.76216967628113	1.084968	19.478952	0.2900426091325195	0.1654502072144302	0.127571018	0.0661416326	0.0457661545	-0.0984837645	0.0810032687	0.09618144	0.0003059525	-0.0563402124	0.0847446309	-0.1141202769	-0.0284495903	-0.0359773317	-0.0670750288	0.0262284313	-0.0513720772	-0.0767133985	-0.0191008844	0.0117551152	0.0101921557	-0.0351529835	-0.0116597652	-0.0852685275	0.0053286917	-0.0572915425	0.0074725735	0.0582944522	-0.0731593754	0.0016185211	-0.0764607734	-0.0701435213	-0.0573797428	-0.1058945975	-0.0463200316	-0.0299368424	0.0385180878	0.0162500608	0.0759110633	-0.0259403384	-0.0648184581	-0.031852194	0.0179432766	0.0242942102	0.079598214	-0.0770947603	-0.0785897077	0.0238027835	-0.0220329212	-0.0509937479	0.1307609814	0.0796766984	-0.0407738138	0.0123345733	-0.0178728171	0.0571257074	0.0857594743	-0.0960489874	0.0581757475	-0.0619993032	-0.0098602395	-0.053210545	0.0403842803	-0.0274957634	-0.0028336292	0.0399130613	0.0098234107	0.0124889235	-0.0405882937	-0.0255580132	0.0013523694	0.0182763443	-0.0827084579	0.0187894316	0.0801980124	0.0543749388	0.0173115907	-0.0233303736	-0.0591495314	0.0683815926662561	-0.015096184366996	0.0002278947824423	0.0046760422155737	-0.1288931033297018	0.0379358064746923	0.0014391254128853	0.0166134320859611	-0.1136962437374293	-0.0082077377402711	0.0129268358400009	6.736695881307056e-05	-0.0066491573074071	0.0026833092184194	4.421129289864523e-05	7.200148361654531e-06	-0.0062497404172274	0.0009846467611362	3.905925528272572e-05	9.695292442162047e-07	0.0031922947260475	-0.0009081016314555	8.246485730521416e-07	1.0190745617950685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637.6473874208268	0.1218105588064872	406594.190684606	0.0148378122367486	715.8323538926932	-1.509797000884987	2.2794869838813017	512415.9588795539	647.3785330562268	1.1130913168697134	419098.96506203216	1.2389722796907527	660.5529040417039	463.2381628744943	1.350636	24.248606	0.2520560139661393	0.1401594751856958	0.100175239	-0.0065531675	0.0460681316	-0.0923479506	0.0753830372	0.0224216395	0.0254087643	-0.0448619276	0.0426565545	-0.0369748271	0.0329164243	-0.0650258526	-0.0793637691	0.1010257962	-0.100917577	0.0009317718	-0.0502994156	-0.0797305547	0.1075366557	0.0929021279	0.0553289126	-0.2235197987	-0.0808127203	-0.0192685214	0.0901925762	0.1314039473	0.0386992569	-0.0365687047	-0.0660298603	-0.0559564359	-0.0240244505	-0.0495599528	0.0246399615	-0.0585006732	0.0844601341	-0.0273588728	0.0886200286	-0.0608445911	-0.0400264544	-0.1590193153	-0.0319958854	0.0304816127	0.0137752674	-0.2269835316	-0.0042711277	0.1779428641	-0.0496646918	0.0428103384	0.0911128075	0.0513445378	-0.0482537992	0.050197524	0.012684066	0.092978851	0.0588263224	-0.0101982273	-0.0102815582	-0.1184385829	-0.0553266148	0.0567763512	-0.0179455364	0.0479298903	-0.0229647813	0.0298811237	0.0343934319	-0.0495510446	-0.0566115735	-0.1115123592	0.0562717667	0.0713450599	0.0488302454	-0.0963637233	0.0796940463	0.0525731112	0.0139919239	-0.0276393202	-0.0632455532	0.0473212077802429	-0.0210603848860131	0.000443539811547	0.0022392967057809	-0.1293116236505511	-0.0004185203208492	1.751592589637986e-07	0.0167214960111417	-0.1349488920050561	-0.0212526482676268	0.0182112034533922	0.0004516750583874	-0.0051887244298039	0.0014604328776031	2.692286120844381e-05	2.132864189984362e-06	-0.0041472086887412	0.0021025317284862	1.7199339907970503e-05	4.42063966929117e-06	0.0025687701223039	-0.0006235246037436	3.887829314736136e-07	6.598579941241192e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
636.4699416859515	-1.1774457348752776	405093.9866697186	1.3863784585759824	715.4249873528114	-0.4073665398817638	0.1659474978152407	511832.9125287704	648.3027927721961	0.9242597159692424	420296.511116229	0.8542560225635444	661.2053722335631	485.64482665833975	1.49907	26.913519	0.1559137544847813	0.0887512343187332	0.0741350312	0.067823367	-0.0345034565	-0.0718415736	0.0397657669	-0.1094981576	-0.0940605856	0.0083845848	0.0393535032	-0.0453251377	0.0043988706	-0.0262982043	-0.1116399032	0.0241737668	0.0082021053	-0.0546394266	-0.0028154283	-0.0216201677	0.0752919529	0.1372441912	0.091459858	-0.0536384879	0.060545258	0.0930136158	-0.0036079125	0.1223504854	0.0481811341	0.017052332	0.0932226	-0.0217158665	-0.0378291203	-0.0426644493	0.0229872479	-0.0530245129	0.1332626537	-0.0645260876	-0.0540102053	0.0089637587	-0.0384382156	-0.0139224553	0.0882874679	0.0064279444	-0.1247675123	-0.1013839088	0.0115538917	0.0799353728	-0.0142818615	0.0929956432	0.0698142888	0.0412775588	-0.0382005324	0.0537146152	-0.0099583129	0.1035537026	0.0624437565	0.0139420419	-0.0548841072	-0.0799988215	-0.1269334622	-0.059015387	0.0144871489	-0.0217365848	-0.0264272594	-0.0102354608	-0.0140860905	-0.0719969778	-0.0183206533	-0.005247328	-0.0172770229	-0.05543171	0.0941359812	-0.0602194815	0.0791774955	0.0507380773	0.0106523738	-0.0318784476	-0.0670919737	0.0519311465726417	0.0046099387923988	2.125153566966331e-05	0.0026968439843491	-0.087232905328932	0.042078718321619	0.0017706185355901	0.0076095797721264	-0.1193327198856977	0.0156161721193584	0.0142402980353183	0.0002438648316614	-0.0036940648917877	0.0014946595380162	1.3646115424738472e-05	2.2340071345828014e-06	-0.0039606295815739	0.0001865791071672	1.568658668243825e-05	3.48117632313466e-08	0.0027597099821485	0.0001909398598446	3.645803007747559e-08	7.615999185570075e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
635.3839324203806	-1.086009265570965	403712.74157798674	1.179416124905987	716.5506760083712	1.1256886555597705	1.2671749492559632	513444.8712880537	648.4279416359077	0.1251488637116153	420458.7954941801	0.0156622380883084	663.0634617816971	486.1911215609596	1.060651	19.042366	0.2040583759390677	0.1352824223065857	0.0546339023	0.0817592435	-0.0462157744	-0.0588919707	0.0536413598	-0.0779397	0.063329405	0.0120308816	0.0272249181	-0.0166439687	-0.0019178311	-0.0266203989	-0.1241221039	0.015156873	0.0068621202	-0.0603239928	-0.1015185023	-0.0464927263	0.0250374866	0.1757988064	0.0429858536	-0.0505042486	-0.0347478106	-0.0122566119	0.0108263737	0.0296216925	0.0500849366	-0.0047851462	-0.04420671	0.0060129412	-0.0279613563	-0.0125183595	-0.0179829475	-0.0294682548	0.0893075631	0.0403013883	0.0992205192	0.0004739017	-0.0382197715	-0.0559655099	0.1027348116	-0.0065553564	-0.0882156928	-0.1423527496	0.1420646333	0.0402876842	-0.0013463346	0.0103385208	0.049155335	0.0238266626	-0.0290126729	0.0549549174	-0.0127115045	0.102900696	0.0581298225	-0.0675237407	-0.0526772282	-0.1208206942	-0.0626200424	-0.1069033867	0.0466914461	-0.0740496138	-0.0322969697	-0.0227492486	-0.0536254708	-0.0499007396	0.0249160812	0.1245241906	0.0273452866	-0.0777666579	-0.0203349696	0.0833077951	0.0786484417	0.0488709961	0.0072976862	-0.0360370472	-0.0706736128	0.0499068591071534	-0.0020242874654883	4.097739742933047e-06	0.0024906945859412	-0.0790212861405876	0.0082116191883444	6.743068969438615e-05	0.0062443636633126	-0.0687692724972777	0.05056344738842	0.0047292128398048	0.0025566622118015	-0.001065834370678	0.0026282305211097	1.136002905718568e-06	6.9075956720925664e-06	-0.0037339923446479	0.000226637236926	1.394269882988912e-05	5.13644371614521e-08	0.0027700226620491	1.0312679900599964e-05	1.0635136673223848e-10	7.673025548265583e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
633.5245550820806	-1.8593773382999643	401353.3618919482	3.45728408618346	712.4807873212375	-4.069888687133698	16.563993925658856	507628.8723018904	648.1521653514798	-0.2757762844279341	420101.229449812	0.0760525590528768	662.0768610942795	471.6372793197632	1.363127	24.472866	0.1639207693628776	0.0857742124045296	0.0430695352	0.0288493975	-0.0112393486	-0.0303682914	0.0473242137	-0.0648389906	0.0398269631	0.0248061581	0.0396192984	-0.0118803194	-0.0435674079	-0.0146062478	-0.1109696237	-0.0460975432	0.0402598676	0.0057863387	-0.2375102974	-0.1190288517	0.1109413853	0.0557271606	0.002359532	-0.0220034909	-0.0542517091	0.0263587069	-0.0408925105	-0.0393121476	0.0621617383	-0.0003808718	0.0114020339	0.0037440666	-0.045712561	-0.0144629941	-0.0258414012	-0.0147666577	0.0594251077	0.1060144177	0.0724490333	0.0183452064	0.0240248225	-0.1182247921	0.1503294325	0.1009194003	-0.1150320859	-0.0211939242	0.1295267703	0.044109931	0.0264838424	-0.0241925845	0.0472922295	0.0254100214	-0.0215795475	0.0529197399	-0.0173382522	0.0846214549	0.0402592923	-0.0764450635	-0.0163665047	-0.133927033	-0.0150161032	0.0192269751	0.0346545248	0.0098237015	-0.0325134074	-0.0400996032	-0.0335057422	-0.0391107665	0.0618786647	-0.0597641916	4.58229e-05	0.0629694663	-0.0322335283	-0.0267121845	0.0781069684	0.0469730469	0.0039326281	-0.040104614	-0.0739763355	0.0532440865523398	0.0033372274451864	1.1137087020905346e-05	0.002834932752793	-0.1163825995222254	-0.0373613133816378	0.0013958677376009	0.0135449094715507	-0.1102548913937511	-0.0414856188964734	0.0121561410762478	0.0017210565752234	-0.002487139537363	-0.001421305166685	6.185863078314239e-06	2.0201083768454764e-06	-0.0035249556703826	0.0002090366742652	1.2425312478162444e-05	4.3696331187897126e-08	0.0027656323102078	-4.390351841299968e-06	1.927518929040602e-11	7.648722075265334e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
631.4782334192881	-2.0463216627924794	398764.75928234495	4.187432347613778	709.3960221143869	-3.084765206850534	9.515776381395618	503242.7161917157	647.8015016717426	-0.3506636797371811	419646.7855681647	0.1229650162868203	662.2204754197454	474.2899122374399	1.556332	27.941563	0.0935824029051796	0.052897917464738	0.0033212067	0.0918710548	-0.0304359994	-0.005693116	0.0372170647	-0.1312345962	-0.1040040376	0.0221602921	-0.0065022916	-0.0274146645	-0.0093203295	-0.0057341141	-0.1786826032	0.0276266042	-0.0072683094	-0.1343050938	-0.1476579118	-0.0329978836	0.1235252467	0.1478308881	0.0636566398	-0.0078903	0.0898416163	-0.0158408621	0.0213386291	0.0588461264	0.0569246444	-0.0404479265	0.014033861	0.0240696112	-0.0163247449	-0.007772556	-0.0078156886	-0.0291099785	0.1834442153	-0.0261277952	-0.0218573302	0.0044496735	-0.1099363105	-0.0645879473	0.2322346117	0.0856786541	-0.1043317701	-0.0685395822	0.0181753822	0.0798324717	0.0206233554	0.0059853737	0.035972337	0.0141224991	-0.0129810859	0.0511196028	-0.0277140336	0.1137721698	0.0486278006	-0.0125380058	-0.0645616833	-0.0865112575	-0.1573587799	-0.0308803108	0.0386620903	-0.0035857221	-0.0177891006	-0.043456325	-0.0152570269	-0.0817309644	-0.0433317712	0.0399391178	0.0477865809	-0.0959063041	0.0683771471	-0.0377051529	0.0775531612	0.0450454286	0.0005619815	-0.0440708732	-0.0769871073	0.0592283741045207	0.0059842875521808	3.581169750718722e-05	0.003508000299065	-0.1531986186614631	-0.0368160191392376	0.0013554192652607	0.0234698167597803	-0.1122839577375671	-0.0020290663438159	0.0126076871652117	4.117110227606828e-06	-0.0018136864248289	0.0006734531125341	3.2894584476086374e-06	4.535390947818674e-07	-0.0037610888676113	-0.0002361331972287	1.4145789470069653e-05	5.575888683344827e-08	0.0028311065978439	6.54742876361001e-05	4.2868823414547705e-09	8.015164568355263e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
