global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
491.2781867179776	-2.4247131991961623	5.879234098356089	241354.25674490404	486.6264016442265	-2.7467150857262936	236805.2547772081	7.5444437621564	518.8513330441657	-3.787745795653564	14.347018212491248	269206.7058017077	526.9134961375875	540.7957012114987	1.76236	38.383278	0.1827832035812176	0.0916234778519745	-0.1162275374	0.0447860706	-0.003780009	0.0533271241	-0.0105317068	0.0694421398	0.0027339108	0.1053927571	0.0848845446	-0.0267468015	0.0533283023	0.086500823	0.0259261145	0.0332278392	0.1240726756	-0.0208693327	0.0528315644	0.0127405174	0.0115769141	0.0344338473	-0.1085124073	-0.0307507643	-0.005033305	0.1414003146	0.0284366304	-0.0666309456	-0.129845673	0.052031773	-0.0265620594	0.04625934	-0.0363559932	-0.0118880541	-0.1131928536	0.013423571	0.0312528147	-0.0332931226	-0.0357864015	-0.0319210695	0.008459909	0.0109622936	-0.0356646037	-0.0171885754	0.1245884628	0.0680790708	-0.0730000141	-0.056079825	0.0339399543	-0.0715026954	0.0479931824	0.0434115668	-0.0123416189	-0.0581948978	0.0033841186	-0.089016668	-0.0608495922	0.0937761686	0.068729089	-0.043918003	-0.0221239039	0.0455371224	0.0988068202	0.072028927	0.0265682067	-0.0292377542	-0.0736589948	-0.0893985845	-0.0150029582205348	0.0161919100650606	0.000262177951555	0.0002250887553671	-0.0495735158511223	-0.046713224209185	0.0021821253160175	0.0024575334738414	-0.110669710893795	-0.0739146853591919	0.0054633807117483	0.0122477849093161	0.0001230554398375	-0.0006790070401157	1.5142641273600582e-08	4.610505605266838e-07	-0.0002344706417889	0.0001193878939565	1.4253469223368492e-08	5.497648186089865e-08	0.0004740146669265	0.0001208727448834	1.4610220455647508e-08	2.246899044614408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.1112665220605	-2.1669201959171005	4.695543135473406	239229.83103881407	480.9171181401462	-5.709283504080304	231281.27452022332	32.59591812996347	511.5141151452139	-7.337217898951792	53.83476649669855	261646.6899927912	519.4561840921476	564.3715194579094	1.834447	39.953304	0.1031786799130473	0.0531122228574547	0.0324222227	0.0147643899	0.0140259624	-0.0257714973	0.1223078809	0.0663386415	-0.0248045756	0.0001100941	-0.0472943806	0.0756435773	-0.0215372545	0.1468490394	-0.102156235	-0.1037288214	-0.0111594313	-0.1027136491	-0.024700764	0.0852201777	-0.0676697354	0.0393525133	0.0666758922	0.0301506223	-0.0023014931	-0.0769141074	-0.0999741749	0.1295423936	0.0527346498	0.0954900059	0.057162498	0.006341411	-0.1112937987	0.0527108366	0.0938310115	-0.0008108054	-0.0609687844	-0.0137234	0.1443321128	-0.0417834813	0.0481611851	0.0623778556	0.0064947027	-0.0541032343	-0.0871339767	0.0898082811	0.0652252269	-0.043062998	0.0688600407	0.0122747035	-0.0576781069	-0.1042300615	0.0157784878	-0.0251894042	0.0543713297	-0.0858943362	0.0254653434	-0.0501459057	0.0001373834	-0.0094655027	-0.0696571859	-0.0413457666	0.0515827348	0.071356904	0.0244135633	-0.0324028939	-0.0761152604	-0.0890457691	-0.0272626750420812	-0.0122597168215463	0.0001503006565445	0.0007432534504501	-0.0324514337181369	0.0171220821329854	0.0002931656965686	0.0010530955503626	-0.1012149496147145	0.0094547612790805	8.939251084439994e-05	0.0102444660255091	-0.0007193743120938	-0.0008424297519313	5.17499400900428e-07	7.096878869390317e-07	-0.0006146477692723	-0.0003801771274834	1.445346482615294e-07	3.777918802714146e-07	0.0004097791527525	-6.423551417400003e-05	4.126201281198159e-09	1.6791895403055674e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487.1364621357082	-1.9748043863522755	3.899852364356186	237301.93274209427	481.6624818896571	0.7453637495108865	231998.74646010424	0.5555671190849275	510.4531327489775	-1.0609823962363976	1.125683645123528	260562.40073324525	518.3249624684371	538.1364100133219	1.794271	39.078278	0.0905518918631901	0.0499748085002694	0.0037042091	-0.0557990542	-0.0462805745	0.1958290704	-0.0577488525	0.0728600752	-0.0746079395	0.1260566982	-0.0558403058	-0.0722198884	-0.0067741066	0.1014080213	-0.0983780616	0.00378592	0.067295063	-0.1346210271	0.0370569859	-0.1095121758	0.0461531015	0.0892418534	-0.1374844174	0.0021673777	-0.0840946121	0.043094472	-0.0975156621	-0.0359961711	-0.0794817725	0.1202343197	0.0806331495	-0.1060543534	0.0156101591	-0.0101512724	-0.1865487257	0.0147459165	-0.0149240762	-0.0251442759	0.0721751864	-0.0537749335	0.015695301	0.0022073427	-0.0026819427	-0.092128535	0.1782989745	0.0663079262	-7.7778e-05	0.049195186	0.0242515793	0.0481602813	-0.0267705768	0.043066781	0.0660388	-0.1234828576	0.0779943283	-0.0719237319	-0.0691340917	0.0835243726	0.0108830009	-0.1348870055	0.0614801856	-0.0012493165	-0.0043433657	0.0706736128	0.0222434997	-0.0355219872	-0.0783792522	-0.0883415308	-0.0257507402176315	0.0015119348244496	2.285946913383742e-06	0.0006631006217559	-0.0541533330708574	-0.0217018993527205	0.0004709724355156	0.0029325834826832	-0.1212208216003531	-0.0200058719856385	0.0004002349139057	0.0146944875894646	-2.230112412917316e-05	0.0006970731879646	4.973401374247892e-10	4.859110293791679e-07	-0.0007270058504742	-0.0001123580812019	1.2624338411372762e-08	5.285375066237149e-07	0.0005469915975936	0.0001372124448411	1.8827255019271908e-08	2.991998078379988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488.55445502622905	1.41799289052085	2.010703837567675	238685.45552597567	481.7248178170928	0.0623359274356971	232058.80010091123	0.0038857678492685	510.5972179544383	0.144085205460783	0.020760546432676	260709.51898281212	518.1202977807483	543.2648477938867	1.341931	29.226549	0.1636880467880512	0.0791100174236843	-0.1020735185	0.0395108623	-0.0750386001	0.0038731	0.1140152516	0.0360764538	-0.099041585	0.0987918749	-0.0010697456	0.0340698367	0.035601932	0.0776834505	-0.1010562147	0.0425520434	-0.0045260801	-0.1397066611	-0.0159405536	-0.0300071836	-0.0013286393	-0.0204504808	0.091731008	-0.0405654407	-0.0268597693	0.0763200242	-0.104533244	-0.0444579509	0.0268921293	0.1356346891	0.0282692091	0.0188647163	0.0177740394	0.0670855856	0.0256895963	-0.0890057629	-0.0661204641	-0.0074185996	0.0128609881	-0.0262991838	-0.0159638665	0.0003126336	0.0206362379	-0.1359312746	-0.1219721475	0.0047823968	0.0609256772	-0.0949019406	0.1581001187	-0.0320898339	0.0248319679	0.0264919512	-0.0008173533	-0.0774930067	0.0542543597	-0.0230236729	0.0700362168	-0.0805550187	-0.1037285628	0.0346692868	-0.1182160112	-0.0861703705	0.0954296991	0.0699791615	0.0200593867	-0.0385906019	-0.0804452513	-0.0872886488	-0.0405617572645979	-0.0148110170469664	0.0002193662259655	0.0016452561523921	0.0110473149028962	0.0652006479737536	0.0042511244961973	0.0001220431665637	-0.141806155143243	-0.0205853335428898	0.000423755957072	0.0201089856365095	-0.000947674689231	-0.0009253735651018	8.980873166090724e-07	8.563162349892649e-07	-0.0008598528719714	-0.0001328470214971	1.76483311206775e-08	7.393469614374647e-07	0.0007505919754834	0.0002036003778898	4.145311387686937e-08	5.633883136600729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.9683968518429	1.413941825613847	1.9992314862202183	240069.029913565	482.34918863553526	0.6243708184424577	232660.7397773592	0.3898389189225044	510.2781293145541	-0.3190886398841712	0.1018175601031303	260383.76925676083	518.8718898372756	545.7872411820197	1.188393	25.88258	0.1392386332444505	0.1031662874119341	0.0341273624	0.0438476766	-0.0498244668	0.0761263847	0.023498646	0.010094591	-0.07029629	0.0259900093	-0.0980416814	0.1338676755	-0.0504715376	0.0530228865	-0.1181447219	-0.1145914654	0.0294236655	-0.0926145698	-0.0625509596	-0.044171149	-0.0348588136	0.0895350058	0.0117871449	-0.0130324998	0.0589632253	0.0652759354	-0.1117446933	0.1245868126	-0.0183079972	0.0911686372	0.0593141532	-0.0182809491	0.0159859378	0.0486378492	-0.0039667816	0.0643824874	-0.0792960044	0.0069268289	-0.0815628455	-0.0669094266	0.0737344939	0.0188700932	0.0596645521	-0.0534623158	0.1081776101	0.1094570861	-0.058201101	0.015485557	0.0409055497	0.0016910481	-0.0581739061	-0.0769125216	0.0761997951	-0.0962625026	0.0467273022	-0.0515198846	-0.0743974826	-0.0670589082	0.0131059491	-0.0829092839	0.0222315174	0.0217781361	-0.0609699404	0.0692736597	0.0178626037	-0.0416043772	-0.0823080386	-0.0858912784	-0.0440634405618709	-0.0035016832972729	1.2261785914400683e-05	0.0019415867941495	-0.0920167559428932	-0.1030640708457894	0.0106222026993058	0.0084670833742539	-0.1282025668800699	0.013603588263173	0.0001850576136339	0.0164358981546387	-0.0008037661541431	0.0001439085350878	6.460400305459896e-07	2.0709666471145342e-08	-0.0007277598211035	0.0001320930508678	1.7448574087589612e-08	5.296343572125983e-07	0.0006452077446749	-0.0001053842308084	1.110583610309919e-08	4.16293033788471e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.6028986860565	6.634501834213609	44.016614588183735	246614.4389833937	492.683315709973	10.334127074437731	242736.8495789729	106.79418239062694	524.5827299494729	14.304600634918756	204.6215993245181	275187.0405612416	532.9792652277657	587.5579909893775	1.700561	37.037319	0.1465253776952874	0.1027165340488418	0.0810269986	-0.1148376456	0.1162895126	-0.0563398768	0.007529331	-0.0533996021	0.046133438	0.0061350891	0.0073387154	0.0126490849	-0.1230504415	-0.0208721153	0.1030852447	-0.0528752136	-0.0182174635	0.0181991672	0.0690610028	-0.0570488481	-0.0045304088	0.0511965138	0.0980495836	-0.0850677737	0.0013565518	-0.0211753355	0.1092663457	0.0481502821	-0.0052787751	-0.0493844093	-0.0525527446	-0.059117117	0.0496480438	0.0188990632	0.0376247228	-0.0406794211	-0.0839333465	-0.0642161657	0.0298683744	-0.0194793804	0.0053379057	0.001856164	-0.0298273741	0.0381765782	-0.0707201042	0.0184006199	0.0732486136	0.0621147587	-0.0085673568	0.0452677307	-0.0196591973	0.0488667334	0.0119745733	-0.0705262978	-0.0079023671	-0.0177123144	-0.0211881347	-0.1398083545	0.0737258465	0.0202343138	0.0347903835	-0.1079250928	0.0163778682	0.0685572187	0.0156545383	-0.0445590304	-0.0839629087	-0.0841549343	-0.0376676764838634	0.0063957640780075	4.090579814153115e-05	0.0014188538516929	0.002407113072806	0.0944238690156992	0.0089158670398939	5.7941933452735445e-06	-0.1193441650331692	0.0088584018469006	7.847128328117356e-05	0.0142430297274643	-0.0001738038086583	0.0006299623454848	3.0207763904130964e-08	3.968525567287106e-07	-0.0007270466849491	7.131361543999881e-07	5.085631747124036e-13	5.285968820954759e-07	0.0005389363712205	-0.0001062713734544	1.1293604815884556e-08	2.904524122243206e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.750770019015	-4.852128667041484	23.543152601525765	241818.8198142942	489.926979687197	-2.756336022775997	240028.44542541917	7.597388270452603	517.1114551699648	-7.471274779508121	55.81994683091413	267404.25706799846	525.2797779736597	566.6008241561151	1.453919	31.66559	0.2267580820507833	0.116789297132928	-0.0239101044	-0.078525925	0.0479909185	-0.0395005661	0.0321362744	0.0436749644	0.1151533415	0.0108536562	-0.0092673507	-0.0185281495	0.0500595469	-0.0533532177	0.0066799749	0.0174393629	0.0296778979	-0.0310876684	0.0215080584	-0.0584551677	0.0597827115	0.0043552722	-0.1213744412	0.0915150931	-0.020189179	-0.0012030245	0.0041943206	-0.0172254102	-0.065172561	0.0472120093	0.0344416597	-0.0549693522	0.0630219389	-0.109427824	-0.0965776646	0.0369844069	-0.0182111952	-0.0053652382	0.0709455125	-0.0089268893	-0.0190677772	0.030791553	-0.0116479316	0.0161733162	-0.0097279517	0.1171877073	-0.1067462534	0.0616477286	-0.0848367804	0.1050330331	0.0712300146	0.040189417	-0.0753708065	-0.0110642232	0.017499938	-0.030821199	0.0036715903	0.0455170333	-0.0415579641	-0.0930850632	0.0364976856	-0.0552838695	-0.0332924973	0.0678299518	0.0134365852	-0.0474503628	-0.0854056813	-0.0820864692	-0.0260873739402711	0.0115803025435922	0.0001341034070011	0.0006805510790995	-0.0216927022447208	-0.0240998153175268	0.0005808010983388	0.0004705733306781	-0.0137188664918213	0.1056252985413479	0.0111567036919488	0.0001882072978204	0.0005459687032278	0.0007197725118861	2.980818249042455e-07	5.180724688668259e-07	8.819482963162706e-05	0.0008152415145807	6.646187270958778e-07	7.778327973751722e-09	0.00071297565772	0.0001740392864994	3.0289673245255035e-08	5.083342885012666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487.7537678712853	-3.997002147729745	15.976026168956194	237903.73807263564	482.8823520849783	-7.044627602218668	233175.36595512097	49.62677805394114	509.6327560568304	-7.4786991131343825	55.930940424797	259725.5460460808	518.0398283563267	553.4525240467441	1.193498	25.993765	0.2046210058721769	0.1199813195257287	-0.0889426998	0.0636166071	-0.0168133711	0.0218984264	0.0519248059	0.0928545179	-0.0113088666	0.0868945218	0.0079213284	0.0373601248	0.1045538268	-0.0023178959	-0.1154019584	-0.0535895065	-0.0470455385	-0.1134253742	-0.0717621604	-0.0080058697	-0.025564926	-0.0194972444	0.0409757975	-0.034082099	-0.0992683241	0.021353394	-0.1127796743	0.0548541682	0.0414583602	0.1222360357	0.0165926083	-0.009831936	0.0206481696	-0.0331595253	0.0417783313	-0.0639340196	-0.0490471232	0.0290194044	-0.0074536371	-0.0346211977	0.0133061109	0.0299928139	0.0357980205	-0.1132538716	-0.0884628155	0.0431208338	0.028007313	-0.0464025728	0.1024232669	-0.0322512604	0.0276831815	0.0280395667	0.0022717993	-0.0342373366	0.0471223852	-0.0729119485	-0.0338576264	0.1047340282	-0.0067573541	0.0226063661	-0.0319634439	-0.0486258666	0.1443825367	0.0670919737	0.0112101452	-0.0502742657	-0.0866327116	-0.0796940463	-0.0198230030925117	0.0062643708477594	3.924234211825786e-05	0.0003929514516057	-0.0212129336027686	0.0004797686419522	2.301779498006599e-07	0.0004499885520354	-0.1268416443982403	-0.113122777906419	0.012796762881265	0.0160888027536496	-0.0005043117585875	-0.0010502804618153	2.543303498496169e-07	1.1030890484709598e-06	-0.0004722010584845	-0.0005603958881161	3.140435514174628e-07	2.229738396338822e-07	0.0007973810773095	8.440541958949993e-05	7.124274856079539e-09	6.358165824512587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.1505024355408	2.396734564255496	5.744336571496983	240247.51503781305	482.3729037562161	-0.5094483287622324	232683.6182782037	0.2595375996786316	516.1960743871228	6.563318330292475	43.0771475047532	266458.38721267605	524.1197926389578	553.9721515409408	1.250672	27.238991	0.1055943289891365	0.057895582433133	0.0679892042	0.0402139441	-0.0665987357	0.0180963527	0.0739509942	0.0640757566	-0.0140842497	-0.018242996	-0.0757466551	0.0693962442	0.01097805	0.057109548	-0.0073603778	0.0599819472	0.137901246	0.0290760035	-0.0868299403	-0.0592111752	-0.0626718934	-0.0100089611	-0.0583979576	-0.0807912339	0.0201543102	-0.0464589644	-0.008965852	-0.0455012677	-0.0866333338	-0.0599404104	0.1340235554	-0.0211325077	-0.0610430089	0.0535288076	0.0015666118	0.0798103035	0.0826310123	-0.04643711	-0.1011302902	-0.062373708	0.0366396078	0.0362493342	0.0058678205	-0.0007017955	0.1042782648	0.0757612368	-0.0129706041	0.0033683571	0.0022152979	-0.0017884117	0.0018423902	-0.0655777935	0.0033295631	0.0237215643	-0.0440025286	-0.0772316721	-0.0217053273	-0.0412711927	-0.045702275	-0.074082648	0.0072987603	0.028182969	-0.0505318988	0.066343401	0.0089766247	-0.053026726	-0.0876409002	-0.0769871073	-0.0304132058663242	-0.0105902027738125	0.0001121523947904	0.0009249630910674	-0.0702866045935479	-0.0490736709907792	0.0024082251845112	0.0049402067852897	-0.1239724672558111	0.0028691771424292	8.232177474638235e-06	0.0153691726374931	5.106903324771046e-05	0.0005553807918352	2.608046156855756e-09	3.084478239395055e-07	-0.000171979306317	0.0003002217521675	9.013310047452376e-08	2.957688180127652e-08	0.0008030040949491	5.623017639600023e-06	3.161832737525302e-11	6.448155765050232e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.2854312038887	1.1349287683479474	1.288063309223789	241361.37491319087	485.82132515332376	3.4484213971076656	236022.35997373157	11.891610132029983	515.5566900845232	-0.6393843025996375	0.4088122864108248	265798.7006909091	524.2162739284789	562.9752473292813	1.099073	23.937243	0.1321811441074432	0.081977554022287	0.0253323848	-0.1236629857	-0.0034530213	0.0434360953	0.0368751089	0.0566672981	0.0018949189	-0.0112681791	0.0414028511	-0.0643949539	-0.062844427	-0.0483966531	-0.0185509981	-0.0133175962	-0.0643061644	-0.0319142217	0.0549488788	-0.0478655845	-0.0520257632	-0.2211398462	0.0065422941	0.1081459413	-0.0195059988	-0.0645463087	-0.0103152875	-0.0062990472	0.0030920087	-0.0072784361	-0.071038324	-0.1713120249	0.0003006322	-0.0476140183	0.0487722551	-0.1309412634	0.1306365858	0.1283388202	-0.047462545	-0.0279926138	-0.0238954999	0.0183131902	-0.035507258	-0.0229177075	-0.0364800273	0.0154778165	0.1064504617	0.0238379196	-0.0043578051	0.106831936	0.0297780384	0.0446452421	0.0217144147	0.0046278547	0.0468829945	-0.0123760405	-0.0043996268	-0.0923312205	0.0304632787	0.0235998514	0.0714040672	-0.0473637202	-0.036745925	0.065584352	0.0067374343	-0.0557038325	-0.0884277003	-0.0739763355	-0.0443008547259466	-0.0138876488596224	0.0001928667908481	0.0019625657294494	0.0072285520900123	0.0775151566835602	0.0060085995156768	5.225196531802119e-05	-0.123799200979576	0.000173266276235	3.0021202480376465e-08	0.0153262421631814	-0.0003377805253548	-0.0003888495586025	1.140956833089647e-07	1.5120397922536726e-07	-0.0005661309056101	-0.0003941515992931	1.5535548322530844e-07	3.20504202286912e-07	0.0007739038070842	-2.91002878649e-05	8.468267538200461e-10	5.989271026194186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494.5362476519832	3.250816448094497	10.56780757920172	244566.10024170368	492.3982893490622	6.576964195738469	242456.0753538828	43.25645803202577	521.824058939297	6.267368854773736	39.27991236178784	272300.3484878829	530.1794763554526	562.2983610418535	1.407348	30.651306	0.0853083291012086	0.049978960677977	-0.106431544	-0.0123086654	0.0072225906	-0.0911404571	-0.0907876597	0.0013123829	0.1084789371	-0.0018020718	0.0489111763	-0.0121635202	-0.0044074409	0.0041603637	0.0812947302	0.025233927	0.0017515078	0.0477049293	0.0922093142	0.0451430969	-0.0509513937	0.0287324078	-0.0717007974	0.0700331096	0.0658021872	0.0479989493	0.0852015108	-0.0431835851	-0.0528535747	-0.0352242202	-0.0875443056	-0.0108244812	-0.0525457178	-0.0644485542	-0.0421937379	0.0177288163	-0.0468004363	0.0016327739	-0.0250522833	-0.0046335425	-0.0352660704	0.0248780398	-0.0518543674	0.0335652666	-0.0021055176	0.044811829	-0.038973394	-0.0296059802	-0.0085780367	-0.0027820036	0.1218608311	0.0606272187	-0.0593357192	0.0198013987	-0.0411653845	-0.0159194319	0.0682543968	-0.0323100448	-0.0429123139	0.0436156665	0.0622689768	-0.0933428539	0.0011658054	0.0648149464	0.0044939884	-0.0583017808	-0.0889911243	-0.0706736128	-0.0099182288194157	0.0343826259065309	0.0011821649642284	9.837126291428814e-05	-0.026260586161527	-0.0334891382515393	0.0011215223808307	0.0006896183855469	-0.1137147426682076	0.0100844583113684	0.0001016962994337	0.0129310427000966	-0.0002962514254802	4.152909987460002e-05	8.776490709905048e-08	1.7246661363945031e-09	-0.0005661303723205	5.332895999798913e-10	2.8439779744671264e-19	3.20503598463748e-07	0.0008794163065554	0.0001055124994712	1.1132887544659994e-08	7.733730402355413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.9189651547621	-3.61728249722114	13.084732664702408	241001.4303486225	486.8286710698554	-5.56961827920685	237002.15497564143	31.02064777607507	516.4892657528103	-5.33479318648665	28.46001834258438	266761.1616378771	524.388908495824	563.9687777796099	1.285057	27.987869	0.1038926209684713	0.0517584853883395	-0.0405026396	0.0090622594	0.0583331264	0.0112363104	0.1115608886	0.079104708	0.0508888878	0.0384883793	0.0835726957	-0.0309413456	0.1042383926	-0.0581012243	-0.0017282774	0.0255278718	-0.0473935633	-0.0366630906	-0.0324744613	0.082397075	0.047460316	-0.0327855972	0.0038879218	0.0012116387	-0.0374502704	-0.0146297469	-0.0042982731	-0.0271106974	0.0208630455	0.0605935697	-0.0558489116	0.0682297308	0.023137762	-0.0777059689	0.0477478325	-0.007945452	0.0302212956	0.0250311603	-0.001870521	-0.014553583	-0.0324817177	-0.0125104974	-0.0485699745	-0.0147442603	-0.088632911	0.0236265837	0.0549826631	-0.0291037415	0.0535435509	0.0049003571	0.0748336424	0.0447052829	-0.049082448	0.0221184342	0.0706016489	-0.0357035007	0.051829704	-0.0150188637	0.0477407702	0.0311879691	0.0207105854	0.0505859913	0.0157230252	0.0640353057	0.0022477041	-0.0608168791	-0.0893297491	-0.0670919737	-0.0212981077445704	-0.0113798789251546	0.0001295016443511	0.0004536093934993	0.0094916813407337	0.0357522675022606	0.0012782246315532	9.009201467403228e-05	-0.1340988678264736	-0.020384125158266	0.0004155125584678	0.017982506352342	-0.0010227524772987	-0.0007265010518185	1.0460226298206278e-06	5.278037782933868e-07	-0.0005669504464325	-8.200741119999662e-07	6.725215491725333e-13	3.214328087100111e-07	0.0008792104448301	-2.058617253000326e-07	4.2379049943506085e-14	7.730110062983423e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
